,date,open,high,low,close,volume
48,2025-01-20 14:43:00+05:30,86.83,86.83,86.83,86.83,0
49,2025-01-20 14:44:00+05:30,86.83,86.83,86.83,86.83,0
50,2025-01-20 14:47:00+05:30,86.83,86.83,86.83,86.83,0
51,2025-01-20 14:48:00+05:30,86.83,86.83,86.83,86.83,0
52,2025-01-20 14:49:00+05:30,86.85,86.85,86.85,86.85,15
53,2025-01-20 14:54:00+05:30,86.85,86.85,86.85,86.85,0
54,2025-01-20 14:55:00+05:30,86.85,86.85,86.85,86.85,0
55,2025-01-20 14:56:00+05:30,86.85,86.85,86.85,86.85,0
56,2025-01-20 14:57:00+05:30,86.85,86.85,86.85,86.85,0
57,2025-01-20 14:59:00+05:30,86.845,86.845,86.845,86.845,15
58,2025-01-20 15:00:00+05:30,86.845,86.845,86.845,86.845,0
59,2025-01-20 15:02:00+05:30,86.845,86.845,86.845,86.845,0
60,2025-01-20 15:07:00+05:30,86.845,86.845,86.845,86.845,0
61,2025-01-20 15:10:00+05:30,86.845,86.845,86.845,86.845,0
62,2025-01-20 15:14:00+05:30,86.845,86.845,86.845,86.845,0
63,2025-01-20 15:15:00+05:30,86.845,86.845,86.845,86.845,0
64,2025-01-20 15:16:00+05:30,86.845,86.845,86.845,86.845,0
65,2025-01-20 15:17:00+05:30,86.845,86.845,86.845,86.845,0
66,2025-01-20 15:18:00+05:30,86.845,86.845,86.845,86.845,0
67,2025-01-20 15:19:00+05:30,86.845,86.845,86.845,86.845,0
68,2025-01-20 15:20:00+05:30,86.845,86.845,86.845,86.845,0
69,2025-01-20 15:21:00+05:30,86.85,86.85,86.85,86.85,5
70,2025-01-20 15:22:00+05:30,86.85,86.85,86.85,86.85,3
71,2025-01-20 15:23:00+05:30,86.85,86.85,86.85,86.85,0
72,2025-01-20 15:24:00+05:30,86.85,86.85,86.85,86.85,0
73,2025-01-20 15:27:00+05:30,86.85,86.85,86.85,86.85,130
74,2025-01-20 15:30:00+05:30,86.85,86.85,86.85,86.85,0
75,2025-01-20 15:33:00+05:30,86.85,86.85,86.85,86.85,0
76,2025-01-20 15:34:00+05:30,86.85,86.85,86.85,86.85,0
77,2025-01-20 15:35:00+05:30,86.85,86.85,86.85,86.85,0
78,2025-01-20 15:40:00+05:30,86.85,86.85,86.85,86.85,0
79,2025-01-20 15:41:00+05:30,86.85,86.85,86.85,86.85,1
80,2025-01-20 15:43:00+05:30,86.85,86.85,86.85,86.85,0
81,2025-01-20 15:44:00+05:30,86.85,86.85,86.85,86.85,0
82,2025-01-20 15:45:00+05:30,86.85,86.85,86.85,86.85,0
83,2025-01-20 15:50:00+05:30,86.85,86.85,86.85,86.85,0
84,2025-01-20 15:59:00+05:30,86.85,86.85,86.85,86.85,0
85,2025-01-20 16:04:00+05:30,86.85,86.85,86.85,86.85,0
86,2025-01-20 16:06:00+05:30,86.85,86.85,86.85,86.85,0
87,2025-01-20 16:08:00+05:30,86.85,86.85,86.85,86.85,0
88,2025-01-20 16:15:00+05:30,86.85,86.85,86.85,86.85,0
89,2025-01-20 16:18:00+05:30,86.85,86.85,86.85,86.85,0
90,2025-01-20 16:19:00+05:30,86.85,86.85,86.85,86.85,0
91,2025-01-20 16:23:00+05:30,86.85,86.85,86.85,86.85,500
92,2025-01-20 16:24:00+05:30,86.85,86.85,86.85,86.85,0
93,2025-01-20 16:25:00+05:30,86.85,86.85,86.85,86.85,20
94,2025-01-20 16:26:00+05:30,86.85,86.85,86.85,86.85,0
95,2025-01-20 16:28:00+05:30,86.85,86.85,86.85,86.85,2
96,2025-01-20 16:36:00+05:30,86.85,86.85,86.85,86.85,1
97,2025-01-20 16:41:00+05:30,86.85,86.85,86.85,86.85,0
98,2025-01-20 16:43:00+05:30,86.85,86.85,86.85,86.85,227
99,2025-01-20 16:46:00+05:30,86.85,86.85,86.85,86.85,0
100,2025-01-20 16:47:00+05:30,86.85,86.85,86.85,86.85,5
101,2025-01-20 16:51:00+05:30,86.85,86.85,86.85,86.85,22
102,2025-01-20 16:52:00+05:30,86.85,86.85,86.85,86.85,0
103,2025-01-20 16:55:00+05:30,86.85,86.85,86.85,86.85,10
104,2025-01-20 16:57:00+05:30,86.85,86.85,86.85,86.85,0
105,2025-01-20 16:58:00+05:30,86.85,86.85,86.85,86.85,30
106,2025-01-20 16:59:00+05:30,86.85,86.85,86.85,86.85,39
107,2025-01-21 09:00:00+05:30,86.805,86.805,86.65,86.65,92
108,2025-01-21 09:01:00+05:30,86.65,86.65,86.65,86.65,10
109,2025-01-21 09:02:00+05:30,86.65,86.65,86.65,86.65,245
110,2025-01-21 09:03:00+05:30,86.65,86.65,86.65,86.65,1625
111,2025-01-21 09:04:00+05:30,86.65,86.65,86.65,86.65,130
112,2025-01-21 09:05:00+05:30,86.65,86.65,86.65,86.65,0
113,2025-01-21 09:06:00+05:30,86.65,86.72,86.65,86.72,65
114,2025-01-21 09:07:00+05:30,86.72,86.72,86.72,86.72,0
115,2025-01-21 09:08:00+05:30,86.72,86.72,86.72,86.72,0
116,2025-01-21 09:09:00+05:30,86.72,86.72,86.72,86.72,0
117,2025-01-21 09:10:00+05:30,86.72,86.72,86.72,86.72,0
118,2025-01-21 09:11:00+05:30,86.72,86.72,86.69,86.69,1
119,2025-01-21 09:12:00+05:30,86.69,86.69,86.69,86.69,5
120,2025-01-21 09:13:00+05:30,86.69,86.69,86.69,86.69,6
121,2025-01-21 09:14:00+05:30,86.69,86.69,86.69,86.69,0
122,2025-01-21 09:15:00+05:30,86.69,86.69,86.67,86.67,40
123,2025-01-21 09:16:00+05:30,86.67,86.67,86.67,86.67,0
124,2025-01-21 09:17:00+05:30,86.67,86.67,86.67,86.67,0
125,2025-01-21 09:18:00+05:30,86.67,86.67,86.67,86.67,0
126,2025-01-21 09:19:00+05:30,86.67,86.68,86.67,86.68,25
127,2025-01-21 09:20:00+05:30,86.68,86.7,86.68,86.7,39
128,2025-01-21 09:21:00+05:30,86.7,86.7,86.7,86.7,0
129,2025-01-21 09:23:00+05:30,86.7,86.7,86.67,86.67,176
130,2025-01-21 09:24:00+05:30,86.67,86.67,86.67,86.67,485
131,2025-01-21 09:25:00+05:30,86.67,86.72,86.67,86.72,70
132,2025-01-21 09:26:00+05:30,86.71,86.71,86.71,86.71,176
133,2025-01-21 09:27:00+05:30,86.71,86.71,86.7,86.7,5
134,2025-01-21 09:28:00+05:30,86.7,86.7,86.7,86.7,0
135,2025-01-21 09:29:00+05:30,86.7,86.7,86.7,86.7,0
136,2025-01-21 09:30:00+05:30,86.7,86.7,86.7,86.7,0
137,2025-01-21 09:31:00+05:30,86.7,86.7,86.7,86.7,0
138,2025-01-21 09:32:00+05:30,86.7,86.7,86.7,86.7,0
139,2025-01-21 09:33:00+05:30,86.7,86.7,86.7,86.7,7
140,2025-01-21 09:34:00+05:30,86.7,86.7,86.7,86.7,0
141,2025-01-21 09:35:00+05:30,86.7,86.7,86.7,86.7,0
142,2025-01-21 09:36:00+05:30,86.7,86.7,86.7,86.7,0
143,2025-01-21 09:38:00+05:30,86.7,86.7,86.7,86.7,0
144,2025-01-21 09:39:00+05:30,86.7,86.7,86.7,86.7,17
145,2025-01-21 09:40:00+05:30,86.7,86.7,86.7,86.7,0
146,2025-01-21 09:41:00+05:30,86.7,86.7,86.7,86.7,0
147,2025-01-21 09:42:00+05:30,86.7,86.7,86.7,86.7,0
148,2025-01-21 09:43:00+05:30,86.7,86.7,86.68,86.68,326
149,2025-01-21 09:44:00+05:30,86.68,86.68,86.68,86.68,0
150,2025-01-21 09:45:00+05:30,86.68,86.68,86.68,86.68,0
151,2025-01-21 09:46:00+05:30,86.68,86.68,86.68,86.68,0
152,2025-01-21 09:47:00+05:30,86.68,86.68,86.68,86.68,0
153,2025-01-21 09:48:00+05:30,86.68,86.68,86.68,86.68,0
154,2025-01-21 09:49:00+05:30,86.68,86.68,86.68,86.68,0
155,2025-01-21 09:52:00+05:30,86.69,86.69,86.69,86.69,10
156,2025-01-21 09:55:00+05:30,86.69,86.69,86.69,86.69,0
157,2025-01-21 09:57:00+05:30,86.69,86.7,86.69,86.7,190
158,2025-01-21 09:58:00+05:30,86.7,86.7,86.6825,86.6825,33
159,2025-01-21 09:59:00+05:30,86.6825,86.6825,86.68,86.68,1787
160,2025-01-21 10:00:00+05:30,86.68,86.68,86.68,86.68,10
161,2025-01-21 10:01:00+05:30,86.68,86.68,86.68,86.68,0
162,2025-01-21 10:02:00+05:30,86.68,86.68,86.68,86.68,73
163,2025-01-21 10:03:00+05:30,86.68,86.68,86.68,86.68,0
164,2025-01-21 10:08:00+05:30,86.68,86.68,86.68,86.68,10
165,2025-01-21 10:09:00+05:30,86.68,86.68,86.68,86.68,0
166,2025-01-21 10:10:00+05:30,86.68,86.68,86.68,86.68,0
167,2025-01-21 10:13:00+05:30,86.68,86.68,86.68,86.68,0
168,2025-01-21 10:14:00+05:30,86.68,86.68,86.68,86.68,1
169,2025-01-21 10:19:00+05:30,86.68,86.68,86.68,86.68,0
170,2025-01-21 10:20:00+05:30,86.68,86.68,86.68,86.68,0
171,2025-01-21 10:21:00+05:30,86.68,86.68,86.68,86.68,0
172,2025-01-21 10:22:00+05:30,86.68,86.68,86.68,86.68,1250
173,2025-01-21 10:23:00+05:30,86.68,86.68,86.68,86.68,500
174,2025-01-21 10:24:00+05:30,86.68,86.68,86.68,86.68,0
175,2025-01-21 10:27:00+05:30,86.6825,86.6825,86.68,86.68,10
176,2025-01-21 10:29:00+05:30,86.68,86.68,86.68,86.68,0
177,2025-01-21 10:31:00+05:30,86.68,86.68,86.68,86.68,0
178,2025-01-21 10:32:00+05:30,86.68,86.68,86.68,86.68,0
179,2025-01-21 10:35:00+05:30,86.6825,86.6825,86.6825,86.6825,5
180,2025-01-21 10:36:00+05:30,86.6825,86.6825,86.6825,86.6825,200
181,2025-01-21 10:37:00+05:30,86.6825,86.6825,86.6825,86.6825,2200
182,2025-01-21 10:38:00+05:30,86.6825,86.6825,86.6825,86.6825,400
183,2025-01-21 10:39:00+05:30,86.6825,86.6825,86.6825,86.6825,0
184,2025-01-21 10:40:00+05:30,86.6825,86.6825,86.6825,86.6825,0
185,2025-01-21 10:41:00+05:30,86.6825,86.6825,86.6825,86.6825,0
186,2025-01-21 10:42:00+05:30,86.6825,86.71,86.6825,86.71,700
187,2025-01-21 10:43:00+05:30,86.71,86.715,86.71,86.7125,310
188,2025-01-21 10:44:00+05:30,86.7125,86.7125,86.7125,86.7125,0
189,2025-01-21 10:45:00+05:30,86.7125,86.7125,86.7125,86.7125,2
190,2025-01-21 10:46:00+05:30,86.72,86.72,86.72,86.72,50
191,2025-01-21 10:48:00+05:30,86.72,86.72,86.72,86.72,5
192,2025-01-21 10:49:00+05:30,86.72,86.72,86.72,86.72,1
193,2025-01-21 10:50:00+05:30,86.72,86.72,86.72,86.72,0
194,2025-01-21 10:53:00+05:30,86.73,86.73,86.73,86.73,53
195,2025-01-21 10:54:00+05:30,86.73,86.74,86.73,86.74,149
196,2025-01-21 10:55:00+05:30,86.74,86.74,86.74,86.74,0
197,2025-01-21 10:56:00+05:30,86.74,86.74,86.735,86.735,6
198,2025-01-21 10:57:00+05:30,86.735,86.75,86.735,86.75,113
199,2025-01-21 10:58:00+05:30,86.75,86.75,86.75,86.75,0
200,2025-01-21 10:59:00+05:30,86.75,86.75,86.75,86.75,40
201,2025-01-21 11:00:00+05:30,86.75,86.75,86.75,86.75,1
202,2025-01-21 11:01:00+05:30,86.75,86.75,86.75,86.75,0
203,2025-01-21 11:04:00+05:30,86.75,86.75,86.75,86.75,0
204,2025-01-21 11:05:00+05:30,86.75,86.75,86.75,86.75,0
205,2025-01-21 11:06:00+05:30,86.75,86.75,86.75,86.75,0
206,2025-01-21 11:07:00+05:30,86.75,86.75,86.75,86.75,0
207,2025-01-21 11:13:00+05:30,86.75,86.75,86.75,86.75,10
208,2025-01-21 11:17:00+05:30,86.75,86.75,86.75,86.75,0
209,2025-01-21 11:21:00+05:30,86.75,86.75,86.75,86.75,4
210,2025-01-21 11:22:00+05:30,86.75,86.75,86.75,86.75,0
211,2025-01-21 11:24:00+05:30,86.75,86.75,86.75,86.75,0
212,2025-01-21 11:25:00+05:30,86.75,86.8,86.75,86.8,160
213,2025-01-21 11:26:00+05:30,86.8,86.8,86.78,86.78,430
214,2025-01-21 11:27:00+05:30,86.78,86.78,86.78,86.78,1
215,2025-01-21 11:28:00+05:30,86.78,86.78,86.78,86.78,0
216,2025-01-21 11:29:00+05:30,86.78,86.78,86.78,86.78,0
217,2025-01-21 11:38:00+05:30,86.78,86.78,86.78,86.78,0
218,2025-01-21 11:40:00+05:30,86.78,86.78,86.78,86.78,0
219,2025-01-21 11:41:00+05:30,86.78,86.78,86.78,86.78,0
220,2025-01-21 11:43:00+05:30,86.78,86.78,86.78,86.78,5
221,2025-01-21 11:44:00+05:30,86.78,86.78,86.78,86.78,9
222,2025-01-21 11:46:00+05:30,86.78,86.78,86.78,86.78,0
223,2025-01-21 11:47:00+05:30,86.78,86.78,86.78,86.78,0
224,2025-01-21 11:50:00+05:30,86.78,86.785,86.78,86.785,10
225,2025-01-21 11:51:00+05:30,86.785,86.785,86.785,86.785,0
226,2025-01-21 11:52:00+05:30,86.785,86.785,86.785,86.785,0
227,2025-01-21 11:55:00+05:30,86.785,86.785,86.785,86.785,0
228,2025-01-21 11:56:00+05:30,86.785,86.785,86.785,86.785,5
229,2025-01-21 11:59:00+05:30,86.785,86.785,86.785,86.785,0
230,2025-01-21 12:05:00+05:30,86.785,86.785,86.785,86.785,0
231,2025-01-21 12:07:00+05:30,86.785,86.785,86.785,86.785,0
232,2025-01-21 12:08:00+05:30,86.785,86.785,86.785,86.785,0
233,2025-01-21 12:10:00+05:30,86.785,86.785,86.785,86.785,0
234,2025-01-21 12:15:00+05:30,86.785,86.785,86.785,86.785,0
235,2025-01-21 12:23:00+05:30,86.785,86.785,86.785,86.785,0
236,2025-01-21 12:28:00+05:30,86.785,86.785,86.785,86.785,1202
237,2025-01-21 12:29:00+05:30,86.785,86.785,86.785,86.785,0
238,2025-01-21 12:31:00+05:30,86.785,86.785,86.785,86.785,0
239,2025-01-21 12:33:00+05:30,86.785,86.785,86.785,86.785,0
240,2025-01-21 12:34:00+05:30,86.785,86.7875,86.785,86.7875,10
241,2025-01-21 12:35:00+05:30,86.79,86.79,86.79,86.79,1
242,2025-01-21 12:39:00+05:30,86.79,86.79,86.79,86.79,0
243,2025-01-21 12:40:00+05:30,86.79,86.79,86.79,86.79,5
244,2025-01-21 12:42:00+05:30,86.79,86.79,86.79,86.79,0
245,2025-01-21 12:43:00+05:30,86.79,86.79,86.79,86.79,0
246,2025-01-21 12:44:00+05:30,86.7875,86.7875,86.785,86.785,2538
247,2025-01-21 12:47:00+05:30,86.785,86.785,86.785,86.785,0
248,2025-01-21 12:49:00+05:30,86.785,86.785,86.785,86.785,0
249,2025-01-21 12:57:00+05:30,86.785,86.785,86.785,86.785,0
250,2025-01-21 13:04:00+05:30,86.785,86.785,86.785,86.785,0
251,2025-01-21 13:05:00+05:30,86.785,86.785,86.78,86.78,760
252,2025-01-21 13:06:00+05:30,86.78,86.78,86.78,86.78,0
253,2025-01-21 13:09:00+05:30,86.78,86.78,86.78,86.78,0
254,2025-01-21 13:11:00+05:30,86.78,86.78,86.78,86.78,0
255,2025-01-21 13:20:00+05:30,86.78,86.785,86.78,86.785,59
256,2025-01-21 13:21:00+05:30,86.795,86.795,86.785,86.785,6
257,2025-01-21 13:24:00+05:30,86.785,86.785,86.785,86.785,0
258,2025-01-21 13:25:00+05:30,86.785,86.785,86.785,86.785,0
259,2025-01-21 13:28:00+05:30,86.785,86.785,86.785,86.785,0
260,2025-01-21 13:31:00+05:30,86.785,86.785,86.785,86.785,0
261,2025-01-21 13:33:00+05:30,86.785,86.785,86.785,86.785,0
262,2025-01-21 13:36:00+05:30,86.785,86.785,86.785,86.785,0
263,2025-01-21 13:37:00+05:30,86.785,86.8,86.785,86.8,1
264,2025-01-21 13:39:00+05:30,86.8,86.8,86.8,86.8,0
265,2025-01-21 13:41:00+05:30,86.8,86.8,86.8,86.8,0
266,2025-01-21 13:47:00+05:30,86.8,86.8,86.8,86.8,20
267,2025-01-21 13:49:00+05:30,86.8,86.8,86.8,86.8,0
268,2025-01-21 13:50:00+05:30,86.8,86.8,86.8,86.8,114
269,2025-01-21 13:51:00+05:30,86.8,86.8,86.8,86.8,16
270,2025-01-21 13:52:00+05:30,86.8,86.8,86.8,86.8,0
271,2025-01-21 13:55:00+05:30,86.805,86.805,86.805,86.805,25
272,2025-01-21 14:00:00+05:30,86.81,86.81,86.81,86.81,10
273,2025-01-21 14:02:00+05:30,86.81,86.81,86.81,86.81,0
274,2025-01-21 14:05:00+05:30,86.81,86.81,86.81,86.81,0
275,2025-01-21 14:06:00+05:30,86.81,86.81,86.805,86.805,35
276,2025-01-21 14:08:00+05:30,86.805,86.805,86.805,86.805,0
277,2025-01-21 14:09:00+05:30,86.81,86.81,86.81,86.81,2
278,2025-01-21 14:10:00+05:30,86.81,86.81,86.81,86.81,2
279,2025-01-21 14:13:00+05:30,86.81,86.81,86.81,86.81,0
280,2025-01-21 14:14:00+05:30,86.81,86.81,86.81,86.81,5
281,2025-01-21 14:17:00+05:30,86.81,86.81,86.81,86.81,0
282,2025-01-21 14:21:00+05:30,86.81,86.81,86.81,86.81,125
283,2025-01-21 14:23:00+05:30,86.81,86.81,86.81,86.81,0
284,2025-01-21 14:25:00+05:30,86.81,86.81,86.81,86.81,0
285,2025-01-21 14:29:00+05:30,86.81,86.82,86.81,86.82,200
286,2025-01-21 14:30:00+05:30,86.82,86.82,86.82,86.82,0
287,2025-01-21 14:33:00+05:30,86.82,86.82,86.82,86.82,1466
288,2025-01-21 14:34:00+05:30,86.82,86.82,86.82,86.82,0
289,2025-01-21 14:35:00+05:30,86.825,86.825,86.825,86.825,466
290,2025-01-21 14:39:00+05:30,86.825,86.825,86.825,86.825,0
291,2025-01-21 14:40:00+05:30,86.825,86.825,86.825,86.825,0
292,2025-01-21 14:42:00+05:30,86.825,86.825,86.825,86.825,1
293,2025-01-21 14:49:00+05:30,86.83,86.84,86.83,86.84,2
294,2025-01-21 14:52:00+05:30,86.84,86.84,86.84,86.84,0
295,2025-01-21 14:53:00+05:30,86.8425,86.8425,86.8425,86.8425,25
296,2025-01-21 14:59:00+05:30,86.8425,86.8425,86.8425,86.8425,3
297,2025-01-21 15:00:00+05:30,86.8425,86.8425,86.8425,86.8425,9
298,2025-01-21 15:01:00+05:30,86.8425,86.8425,86.8425,86.8425,3
299,2025-01-21 15:04:00+05:30,86.8425,86.8425,86.8425,86.8425,17
300,2025-01-21 15:05:00+05:30,86.8425,86.8425,86.8425,86.8425,1002
301,2025-01-21 15:06:00+05:30,86.8425,86.8425,86.8425,86.8425,0
302,2025-01-21 15:11:00+05:30,86.8425,86.8425,86.8425,86.8425,0
303,2025-01-21 15:14:00+05:30,86.8425,86.8425,86.8425,86.8425,0
304,2025-01-21 15:15:00+05:30,86.8425,86.8425,86.8425,86.8425,0
305,2025-01-21 15:16:00+05:30,86.8425,86.8425,86.8425,86.8425,5
306,2025-01-21 15:21:00+05:30,86.85,86.85,86.85,86.85,100
307,2025-01-21 15:22:00+05:30,86.85,86.85,86.85,86.85,9
308,2025-01-21 15:23:00+05:30,86.85,86.855,86.85,86.855,50
309,2025-01-21 15:24:00+05:30,86.855,86.855,86.855,86.855,1
310,2025-01-21 15:25:00+05:30,86.825,86.825,86.825,86.825,200
311,2025-01-21 15:26:00+05:30,86.825,86.825,86.825,86.825,0
312,2025-01-21 15:27:00+05:30,86.825,86.825,86.825,86.825,0
313,2025-01-21 15:28:00+05:30,86.825,86.825,86.825,86.825,0
314,2025-01-21 15:29:00+05:30,86.825,86.825,86.825,86.825,0
315,2025-01-21 15:31:00+05:30,86.825,86.825,86.825,86.825,0
316,2025-01-21 15:32:00+05:30,86.85,86.85,86.85,86.85,15
317,2025-01-21 15:33:00+05:30,86.85,86.85,86.85,86.85,0
318,2025-01-21 15:35:00+05:30,86.85,86.85,86.85,86.85,0
319,2025-01-21 15:36:00+05:30,86.85,86.85,86.85,86.85,0
320,2025-01-21 15:40:00+05:30,86.85,86.85,86.85,86.85,0
321,2025-01-21 15:47:00+05:30,86.85,86.85,86.85,86.85,5
322,2025-01-21 15:50:00+05:30,86.85,86.85,86.85,86.85,0
323,2025-01-21 15:51:00+05:30,86.85,86.85,86.85,86.85,0
324,2025-01-21 15:52:00+05:30,86.86,86.86,86.86,86.86,6
325,2025-01-21 15:55:00+05:30,86.86,86.86,86.86,86.86,0
326,2025-01-21 15:57:00+05:30,86.9,86.9,86.9,86.9,80
327,2025-01-21 15:58:00+05:30,86.9,86.9,86.9,86.9,0
328,2025-01-21 15:59:00+05:30,86.9,86.9,86.9,86.9,0
329,2025-01-21 16:00:00+05:30,86.9,86.9,86.9,86.9,0
330,2025-01-21 16:01:00+05:30,86.9,86.9,86.9,86.9,0
331,2025-01-21 16:03:00+05:30,86.9,86.9,86.9,86.9,0
332,2025-01-21 16:05:00+05:30,86.9,86.9,86.9,86.9,0
333,2025-01-21 16:06:00+05:30,86.86,86.86,86.86,86.86,15
334,2025-01-21 16:10:00+05:30,86.86,86.86,86.86,86.86,0
335,2025-01-21 16:11:00+05:30,86.86,86.86,86.86,86.86,0
336,2025-01-21 16:15:00+05:30,86.86,86.86,86.86,86.86,0
337,2025-01-21 16:17:00+05:30,86.86,86.86,86.86,86.86,0
338,2025-01-21 16:18:00+05:30,86.86,86.86,86.86,86.86,0
339,2025-01-21 16:22:00+05:30,86.86,86.86,86.86,86.86,0
340,2025-01-21 16:24:00+05:30,86.86,86.86,86.86,86.86,0
341,2025-01-21 16:29:00+05:30,86.8775,86.8775,86.8775,86.8775,1
342,2025-01-21 16:30:00+05:30,86.8775,86.88,86.8775,86.88,1
343,2025-01-21 16:31:00+05:30,86.88,86.88,86.88,86.88,0
344,2025-01-21 16:35:00+05:30,86.88,86.88,86.88,86.88,10
345,2025-01-21 16:39:00+05:30,86.89,86.89,86.89,86.89,1
346,2025-01-21 16:40:00+05:30,86.89,86.89,86.89,86.89,0
347,2025-01-21 16:41:00+05:30,86.89,86.89,86.89,86.89,3
348,2025-01-21 16:42:00+05:30,86.89,86.89,86.89,86.89,2
349,2025-01-21 16:43:00+05:30,86.89,86.89,86.89,86.89,20
350,2025-01-21 16:44:00+05:30,86.89,86.89,86.89,86.89,7
351,2025-01-21 16:45:00+05:30,86.9,86.9,86.9,86.9,261
352,2025-01-21 16:47:00+05:30,86.9,86.9,86.9,86.9,500
353,2025-01-21 16:48:00+05:30,86.9,86.9,86.9,86.9,0
354,2025-01-21 16:49:00+05:30,86.9,86.9075,86.9,86.9075,15
355,2025-01-21 16:50:00+05:30,86.9075,86.9075,86.9075,86.9075,0
356,2025-01-21 16:51:00+05:30,86.9075,86.9075,86.9075,86.9075,80
357,2025-01-21 16:52:00+05:30,86.9,86.9,86.9,86.9,239
358,2025-01-21 16:54:00+05:30,86.9,86.9,86.89,86.89,92
359,2025-01-21 16:55:00+05:30,86.89,86.89,86.89,86.89,8
360,2025-01-21 16:56:00+05:30,86.89,86.89,86.89,86.89,0
361,2025-01-21 16:59:00+05:30,86.89,86.89,86.89,86.89,10
362,2025-01-22 09:00:00+05:30,86.87,86.87,86.87,86.87,0
363,2025-01-22 09:13:00+05:30,86.87,86.87,86.87,86.87,0
364,2025-01-22 09:14:00+05:30,86.87,86.87,86.87,86.87,0
365,2025-01-22 09:15:00+05:30,86.87,86.87,86.87,86.87,2
366,2025-01-22 09:16:00+05:30,86.87,86.87,86.87,86.87,0
367,2025-01-22 09:17:00+05:30,86.87,86.87,86.87,86.87,9
368,2025-01-22 09:18:00+05:30,86.87,86.87,86.87,86.87,4
369,2025-01-22 09:19:00+05:30,86.87,86.87,86.87,86.87,0
370,2025-01-22 09:21:00+05:30,86.87,86.87,86.87,86.87,0
371,2025-01-22 09:22:00+05:30,86.87,86.87,86.87,86.87,0
372,2025-01-22 09:23:00+05:30,86.87,86.87,86.87,86.87,0
